text,label
"Mỗi người 1 cách thể hiện tấm lòng thôi, đâu phải ai cũng biết cách làm cho chính xác nhất? Nếu bạn rảnh bạn có thể liên hệ chủ nhân chỗ phát gạo này rồi bạn tự đi đến chỗ nghèo khó rồi phát! Đừng ở đây bàn phím các kiểu. Thân!",CLEAN
Cực kì thuyết phục 🙃,CLEAN
tối nay chắc đi ăn tết tây ko về kịp =)),CLEAN
Kế toán Úc nó phải khác =)),CLEAN
Đăng Ninh ke me m,HATE
"Đọc cmt nhiều bác đang sống và làm việc ở Việt Nam! Mà thế nào thốt đc lên câu "" cộng sản"" đáng buồn",CLEAN
Bóng có râu,CLEAN
Muốn vả mấy cái mỏ của mấy đứa cực kì thuyết phục ghê :>,CLEAN
cô Minh Hiếu cute quá à,CLEAN
Sắp tự kỉ vì quá mệt mỏi thì gặp ngay quả ảnh đéo đỡ nổi 🙂,OFFENSIVE
Cà khịa cực mạnh: chết cái tay vẫn cầm chiếc bánh mì :v,CLEAN
Kính anh đi em,CLEAN
Giàu quá mà giựt tiền MINH HIẾU,CLEAN
Vc,OFFENSIVE
Ấm lòng FA :),CLEAN
Chửi hay wá chửi tiếp ik chụy ba 😆😆😆😆😆😆😆,CLEAN
Nhớ đem mật vụ tối cao SUSAN0175 ra nhé thầy,CLEAN
anh hùng,CLEAN
Trần Tuấn Khải Nhat Anh vãi chỉ 1 người mà bạn nói cả nước so với vn với nước nhật vn ở vạch đít nha,CLEAN
E chân thành đến vậy mà 01 ai muốn làm e vui.,CLEAN
Mỗi lần thầy cười là e lại cười theo,CLEAN
Chuẩn bị học tiếng trung như khi xưa ta học tiếng Pháp chưa ae =))?,CLEAN
nhớ đem giáo án này dạy cho các bạn bên đó nha thầy,CLEAN
Đéo biết m nổi tiếng như nào nhưng thái độ m đáng tử hình,HATE
top 1 ez,CLEAN
Đúng v r a ạ,CLEAN
Phương Mai cũng vẫn chưa cho THPT nghỉ,CLEAN
"2 con lợn trên 1 chiếc xe máy,hihi",CLEAN
Mày chửi cô ba hiếu của a,CLEAN
Hnay k cần nghĩ cớ để off stream đâu anh ưiiiii vote off anh ưii,CLEAN
Biết được 1 ông anh lên kèo Rung + K.O khá chắc tay trên tường cá nhân,CLEAN
Thảo Tròn thôi thì cứ cố gắng hồn nhiên như con điên cho cs nó bớt mệt mỏi ❤️,CLEAN
Đồ  khùng,OFFENSIVE
con mL thắm đâu,HATE
Dương Dương em đi chơi nét về nghe tin còn ngơ ngác mà,CLEAN
đá lưỡi nhẹ,CLEAN
"Hoan hô ông Trần Dần, lần nảy thấy ông khỏe vui ghê.",CLEAN
Sau 12 năm ăn học cuối cùng e cũng được gia nhập bộ quốc phòng. Cảm Ơn nhà nước đã luôn bên cạnh xát sao khi e trượt đại học,CLEAN
Lương vừa đến cũng là lương vừa đi 🙁,CLEAN
Bây h cô đáng yêu deso !!>< 🌼💛,CLEAN
Dân Việt Nam bây giờ:,CLEAN
like đầu thầy ơi,CLEAN
à há 🤣,CLEAN
"lâu lâu bới lên kiếm cái chửi , xong về nhận tiền từ bọn 3 que thì tội gì ko bới",OFFENSIVE
Làm ác sẽ gặp quả báo?,CLEAN
Sói vlog mua cua siêu to khổng lồ cho ông già 🤣,CLEAN
Các đội bóng Anh lúc này :,CLEAN
sang xử phạt nốt mấy a Ộp pa vì tội ngày xưa xài nhiều CFC quá nhé,CLEAN
Lo ve yeu duong gi🤣,CLEAN
Mẹ nó. Sắp đc húp mà cứ live cc,OFFENSIVE
cho abe tham gia với nào,CLEAN
Ô chào nhà tiên tri vũ trụ trần VẦN ông nói phòng dịch bệnh vũ han.xem cùng rất thiết thực.côi chừng lời tiên đoán là thật nhe....ha ha ha,CLEAN
Lâm Đình Khoa đc vl a ạ,CLEAN
Khẩu nghiệp .,CLEAN
Chị Ba quốc dân🤣,CLEAN
Nhớ thầy quá nè :(((,CLEAN
Luc nao chi hieu cung dep,CLEAN
rich:),CLEAN
Tôi thề luôn là đèo gió các ông ạ. Đi từ Hà Nội lên Cao Bằng mà nghỉ ở đây là cảm giác healthy and balance vãi lz luôn.,CLEAN
"Trần Ngọc Duy dạ ý em nói 3 vé xem phim, hí hí",CLEAN
Ninh Trần Ninh Lạc Đâu Đây :)),CLEAN
NO banh xac,CLEAN
"Chào bạn! Mình biết bạn đấy, 2 năm trước mình cũng giống bạn.",CLEAN
Ngộ độc thực phẩm hả ?,CLEAN
"Chồi má, cô Minh Hiếu dễ thương xỉu >/////<",CLEAN
"Nguyen Mai Thi Phượng Nguyễn Vie Nguyễn : trời má, dành cho bà Thi lun",CLEAN
Minh Bao Tran có nha,CLEAN
Phạm Trà My lag của những đứa lag luôn🤭,CLEAN
T lấy hh Sett 😂😂🤣,CLEAN
Chị ba dựt tiền,CLEAN
"admin hãy bước ra ánh sáng và soi sáng cho nhan dân với , chúng tôi vô vọng quá , mong admin hãy giúp chúng tôi , bước ra và lãnh đạo đi admin :))",CLEAN
hay,CLEAN
Làm giàu không😆 khó,CLEAN
Nguyễn Bảo Chấn clm,HATE
Cmt dạo để kiếm anh ny cục súc❤,CLEAN
Ad là tác giả bài thở hả?,CLEAN
Nghèo có nhau thế lúc giàu thì anh đâu 🙈,CLEAN
"Lương sau Tết, còn đếch dc ứng cơ 😞",CLEAN
@Thanh Tùng Nguyễn bùny,CLEAN
Thanh Trần Phương đồ tết nghĩa địa dì vs chị em mình,CLEAN
Đm quả sì tai khiến chị em rụng trứng😂😂,CLEAN
2tr bộ tóc dm làm từ 10h sáng đến 6h tối 🙂,OFFENSIVE
Có gì cho tôi cái link tôi chửi với các anh :)),CLEAN
Gặp nhau cuối năm,CLEAN
Họa mi cao bằng ngừng hót mấy lần,CLEAN
Lại Thế Cường xu may mắn của bạn đẹp thế. IB mình với.,CLEAN
Con linh cá lóc là loại người không tha thứ dc.,HATE
Đây mới chuẩn nha,CLEAN
Yep,CLEAN
Đầu đuôi câu chuyện kết lại tên Nhung ơi là Nhung =))),CLEAN
Thế mà cứ phải chờ n đánh răng mãi để đến cảnh sau!!! Chờ lâu quá tua thử thì hết cmn video!!! Buồn gê gớm định coi họ hanh phúc bao lâu,CLEAN
Hùng Đỗ  . Đó la chuyện rieng tu người ta ban oi ko nên sen vào . Sen vo noi tao lao,CLEAN
nhạt vl,OFFENSIVE
Nghiệp từ đó mà ra 😑,CLEAN
Trần Thanh Phong,CLEAN
"Anh đi cách ly mà nhìn anh giống như đi du lịch vậy chắc anh ko bị gì đâu , mong nhà nước cách ly anh vài tháng rồi chả cho anh về với thiên nhiên",CLEAN
Phan Bội Nhi nhớ nha =))),CLEAN
"Kiêu con bò đỏ này ra cùng đồng bọn bò đỏ con rp cái app Airvisual là HN hết ô nhiễm ngay mà , lo gì 😆",HATE
chung may lam on doc ki di.Nuoc thai da qua su ly moi duoc chpo phep. Vl bao chi,CLEAN
Trần Thành Long xin vìdeo vs ông,CLEAN
nghe ham đấy,CLEAN
Dung Junn khúc cuối thì đống chân như bạch tuộc đó là râu đó b. Có 2 tay 2 chân. Mấy con quái bé bu vô râu của con quái lớn ;)),CLEAN
xin vi deo vs ong :)),CLEAN
Chi oi cho em chuc di chi,CLEAN
Con mẹ mày. Nói mày là chó thì tội con chó. Mày còn thua con chó nữa tịp à,HATE
Cuộc sống cú vl =)),OFFENSIVE
trông có khác buồi thằng trên núi xuống k,HATE
Nguyễn Thiên Ngọc không hay hơn mấy bài trước :)),CLEAN
Cô có khỏe ko,CLEAN
"Dân thì đầu độc nhau bằng thực phẩm bẩn, rượu chè thuốc lá đớp tĩ tã, sống bừa bãi, trẻ trâu thì động tí là dao kiếm chém giết, không chịu đi khám sức khỏe định kỳ cứ bệnh mới đi, mỗi cá nhân ko chịu sống có trách nhiệm với bản thân giờ bắt bệnh viện đổ vỏ thì nó chả quá tải. Bệnh viện địa phương không vào cứ phải hà nội , sài gòn thì nó chả quá tải",CLEAN
Nguyễn Bảo Trung t cũng ko bt nữa,CLEAN
Hậu quả của việc xem thầy quá nhiều 😂,CLEAN
Nguyễn Hữu Làm chào a xeme,CLEAN
yamete kudasai :))),CLEAN
Chém bớt đi cho xh phát triển .tốn tiền của nhà nc !,HATE
UDang Khoa Nguyen nhìn lại việt nam xem. Ở đâu chả có người này ng kia cứ tưởng mình hay lắm nhưng thực ra chả hiểu biết j,CLEAN
Sống chậm thôi m.n,CLEAN
nhà lắm tiền thì làm j có ích tí chứ đừng có giống mấy bạn hàn quốc là đc,HATE
Một bông hoa một kỉ niệm :((,CLEAN
Trịnh Nam Long :)) phát biểu 1 câu cả làng vào chửi,CLEAN
"Rứa để t like ủng hộ má phát, khổ quá :v",CLEAN
Nguyễn Nhung Nhung ko để ý bộ tóc lắm,CLEAN
Nguyễn Phương cánh hoa nhé 🖕🏼🖕🏼,CLEAN
Có thông tin ông Phan kỳ nhơn bị dương tính covid nhé bà con thông tin chính sác dó,CLEAN
Kết quả của việc cải cách của mày đây thằng mặt lờ,HATE
Trời ơi trời ngạc nhiên chưa ông mười nầy ổng quánh người chết bằng tiếng nói của ổng đó Ui trời ngạc nhiên chưa ông mười nầy quảng cáo rất rất là nhanh trời trời tám bà chửi kg lại ông ta đó nhé,HATE
Thời gian thật nghiệt ngã 😭,CLEAN
Còn 300k để liếm chùm lông. T cười chết lun,CLEAN
Nguyễn Dũng nói như dị mới cần có Nỗ Lực chứ,CLEAN
Nhật Linh Trần no :v,CLEAN
Sự khám phá thú dzị. =)))),CLEAN
Đất nước việt nam bây giờ giống như trung quốc hồi cách mạng văn hóa quá. Bệnh thành tích và gia đình trị con ông cháu cha đưa lên.bất tài vô dụng tham nhũng chảy máu chất xám lừa dân. Tức nước vỡ bờ sớm muộn chúng nó cũng bán rẻ đất nước này,HATE
cuong viet quốc sư vẫn hài hơn Ngô kỷ 1 bậc,CLEAN
Thần đồng toán học =)),CLEAN
Di 3 ơi.ai nói gì nói.mieng người ma.di 3 sống tốt vs lương tâm là dc rui.con thích cách NC của di 3.rat chân thật.,CLEAN
Duy Trần cho mình xin video với ạ,CLEAN
Ôi vãi cả đái. Nhanh kinh khủng lại tiếp tục tăng nữa rồi,CLEAN
linh khùng,HATE
A vẫn chăm chỉ nayd a vẫn cố găng cho đến khi lỗ đít của a bị mọc đinh 🤧🤧 kiểu vừa đấm vừa xoa .. Rap fofun vc 🤣🤣🤣,OFFENSIVE
Huy Hoàng Thì?,CLEAN
Tóc tai như cái lông chổi :v,OFFENSIVE
Bả nói chuyện nghe đã tai vl,CLEAN
"mỗi ngày thêm 4,5 ca thế này thì chết à :|",CLEAN
Lệ Phi Mặc hợp nhau thì cưới sẵn sàng thì cưới đơn giản vậy thôi,CLEAN
Quả đầu sáng nhất đêm trung thu là đây chứ đâu,CLEAN
Ngô Tài Lộc đc,CLEAN
Ai yêu thắm thì phải mang thắm đi khắp nơi chứ. Nhận in ốp cho mọi dòng máy (2D 3D silicon) và silicon iphone có sẵn. Liên hệ fb em hoặc insta _the.case để xem thêm nhiều mẫu nháaaa ❤️😘,CLEAN
Có  chơi  avatar  musik  nữa  hả,CLEAN
bị chịch,OFFENSIVE
Kí đơn vay thì người này..... Còn trả nợ là người xa lạ thậm chí chẳng bao giờ biết đó là ai và cũng chả cần biết để làm gì thì....... Có nên cân nhắc hay trăn trở ko........... 1 nhiệm kì có mấy năm àh........ Thôi... Kí sớm còn nhận tiền sớm.....,CLEAN
Giờ nó lên chức giữ máy bay rồi,CLEAN
Con nay ban do nhu vay ma cung  co nguoi mua nua ha toi,HATE
buồn nôn quá nè anh ơi :)),HATE
Bộ này mặc khá mát vào mùa hè ở Cao Bằng,CLEAN
Yêu chị ..😘😘,CLEAN
Gần nhà em,CLEAN
"Vãi trend mới. Đám bạn tui nó bắt lâu ơi ""à lâu, lâu lắm rồi nghe",CLEAN
"Ae mua giày của shop này thì cẩn thận, nó quảng cáo trên kênh abe nên m mới tin đó",CLEAN
Comment dạo để đc fan cứng,CLEAN
Huyền Khánh Phùng người anh của em k ra thăm thị à :))),CLEAN
chuyện vậy mà cũng nghĩ ra dc hay thiệt,CLEAN
Uốn cho tỉnh đi thầy =)),CLEAN
Cười xỉu luôn,CLEAN
. ai khịa thầy là chetme đó nha,OFFENSIVE
Linh Pig em lại đi trước thời đại rồi ngại ghê 🤣🤣,CLEAN
yêu xa không sớm thì muộn cũng chia tay hoặc đc khuyến mãi những chiếc sừng xinh xinh mà thôi :)),CLEAN
Uk come out,CLEAN
Thảo Ngọc :))) tết là cm nha,CLEAN
Có thể huy hiệu này sẽ đổi đc biểu tượng thần binh🤔,CLEAN
Tộc trưởng đi đâu chơi đấyyyyyy,CLEAN
th đc r thầy,CLEAN
Anh nên xuống địa phủ chơi vs diêm vương cho đỡ ngột ngạt nhá anh,HATE
xung quanh anh toàn là người trưởng thành êii :)),CLEAN
quá đáng =))))),CLEAN
Khoảng cách là rào cản rất lớn :)),CLEAN
50 phút 40k like vl a mình 😱,CLEAN
Com lê chất lừ,CLEAN
giáo án bay kênh hả thầy,CLEAN
Hoàng Thị bé ba😔,CLEAN
có ai cần mấy ông giải thích đâu má :v,CLEAN
nghe vô sinh nhưng con cháu rất đông,CLEAN
Huyền Trang cháu mấy điểm :v,CLEAN
cái bọn cướp ngày thì muốn làm gì chẳng được,HATE
Con nho nay chui nguoi ta la niem vui,CLEAN
cái địt con mẹ m,HATE
Hồ Minh Danh nhể nhất hà tình mà:)),CLEAN
Nhìn cô minh hiếu nói chuyện dễ thương quá con yêu cô nhiều,CLEAN
Bị tai nạn giao thông trong đồn c.a chứ.,OFFENSIVE
"Bon nước ngoài này không thể tin thằng nào được,",CLEAN
sao ngu v bên kia éo chữa hiểu chưa con ngu,HATE
nghe quả nhạc dạo đầu ám ảnh vl anh ạ:>> mất ngủ là có thật🤦🏻‍♀️,OFFENSIVE
vô đây mà xem nha,CLEAN
chắc bán thằng tùng thôi Bu Độ ạ :)),CLEAN
"Ai lớp du chu cà mo, em yêu anh cho rờ ku",CLEAN
chủ tiệm bánh mì mà haha,CLEAN
"Kiểu gì mà các anh cx kêu đc. Giá cũ thấp thì khả năng thay đồ, dụng cụ thấp (kèm theo đó là lương bác sĩ thấp --> xác suất bị vòi tiền cao hơn)",CLEAN
"Mày có biết là cái lòi cầm thú chống chọi zs bão lụt mà ko ai quan tâm tới là cái loại gì ko , loại xúc zật nó làm cho có chứ chống chọi con mẹ gì tụi nó ăn của dân quá nên bây h phải chịu trách nhiệm đứng ra chóng chọi cho có thôi con chó ak , hoàng lệ",HATE
Trần Thị Kim Anh nhưng họ có tiền họ thấy đẹp được rồi haha,CLEAN
Oke thì du học sinh Úc ::v,CLEAN
Vx muốn nghỉ do dịch,CLEAN
Ủng hộ để cho quay lại thôi. Chứ bài này cx k hay cho lắm. 🙂,CLEAN
Chua soi hay sao mà con chui túc  tiêu qua  tay chay luon di  moi xl do  vua xong  la chui nua  dung la ngua quen dương cu,OFFENSIVE
Dang Thi Lan dịch vọng cầu giấy đó c 🙆,CLEAN
"Đã tham mà còn đi với ngu thì ngồi tù là đúng rồi, cứ cho là thằng khốn kia nó ma ranh đi nhưng mà nếu thằng này biết khôn mà đề phòng thì là cái mẹ gì tới mức ở tù??? Tham thì thâm thôi",HATE
"Đăng Thảo htrc t mua của chi tóc giả, đeo ai cũng tưởng tóc thật 270",CLEAN
iQ người tày,CLEAN
Vũ đạo như nào,CLEAN
thăn kiu adm,CLEAN
Con này giọng nó giống con kiều oanh hề quá,CLEAN
Khoảng cách là gì mà ghê gớm vậy? Chỉ có khoảng cách trong tâm trí thôi chứ khoảng cách địa lý chả có ý nghĩa gì nếu thật lòng🙄,CLEAN
Hết kêu gọi rồi lại nhắn tin :) Dây kinh nghiệm đâu r. Xin mời thủ tướng cứ rút thoải mái,HATE
Tuởng đc ra đường bơi rồi :-D,CLEAN
t đồng ý vs cách này,CLEAN
Làm trái tim đau,CLEAN
AK47 AK47 liên quan gì tới mày,CLEAN
Sống chậm thôi mấy bạn ơi☹🙁,CLEAN
Hải Yến con thần kinh lạy m. Chả muốn xem cũng kệ cả họ nhà m nói để thiên hạ nó điss cho vô mồm,HATE
Nguyễn Ly mỗi lần mở đá banh bạn nói j nè😆😆,CLEAN
Nghe nhiu lần Đi bạn,CLEAN
Chị Ba chửi dần văn  nghe phê đỡ tốn tiền mua ce,CLEAN
Bóng vcl ý em nói thầy sela còn anh dơ như chó nha :)),HATE
Chi chua di mua chua thay lanh roi.,CLEAN
M pk thầy ba giống con gà điểm nào k Thao Hoang,HATE
Chúc gia đình thầy ba 1 ngày 20.10. Và cuối tuần vui vẻ,CLEAN
bê đê sao yêu,CLEAN
Bao giờ bọn chó nó chết cùng thì mới ko an toàn,OFFENSIVE
phàm là đàn ông muốn làm việc ji lớn.. thì cứ về nhà hỏi ý kiến vợ.. vợ nói ntn thì chỉ cần làm ngược lại là thành công.,CLEAN
KHOÁI GHÊ,CLEAN
Theo trend hàn quốc 😆😆,CLEAN
cho xin video vs,CLEAN
Thì đã làm sao,CLEAN
"2022 Nhật đánh úp Trung Quốc nhé bà con, Idol nay đã tiên tri rồi",CLEAN
K-ATM là ca sĩ ?,CLEAN
"Chưa ra đã thấy chán hơn , ngáo đét =))",OFFENSIVE
Em xin đầu quân cho cty anh 🙋,CLEAN
Sdt em 0866116247,CLEAN
Tấc diêng là con vai Rớt này nó đi du học khắp thế giới thưa ví dị,CLEAN
"Anh tôi nói hợp lí vl , nghe hơi võ lâm nhưng lại rất kiếm hiệp",CLEAN
"Duy Sama nghỉ nhiều quá thành đúp mẹ nguyên 1 kỳ,sau này học xong ĐH mới thấy thời gian nó quý như nào",OFFENSIVE
Lúc abe chưa sử dụng:)),CLEAN
Ánh LêTrang CiuuKhánh LyLệ Suri Hnao đi ăn cưới nhớ make xa xa thế này nhéee,CLEAN
Fan arsenal,CLEAN
Tiểu ba vui vẻ nào,CLEAN
cho minh xin vdeo vs a,CLEAN
"Hết chuyện này điến chuyện khác, mệt ghê",CLEAN
Trung mê tính =)),CLEAN
Thương hiệu của chú độ,CLEAN
"Đang họp nhưng kín, éo cho phóng viên vào. ĐM.",OFFENSIVE
Là ng nổi tiếng mà cách ăn mặc văn hóa ko bằng thằng ăn xin,OFFENSIVE
"CHỊ BA VÀNG NGỌC. CHỤ THẬT LẮM ,   CHỊ LÀM PHÚCV GỬI CHO BỆNH NHI UNG BƯỚU Ở BV UNG BƯỚU BÌNH THẠNH  VÌ TRĂM TRIỆU ,CHO  CÁC CON VÔ ĐỦ TOA THUỐC, KÉO DÀI  SINH MẠNG  CỦA CÁC CON VỚI",CLEAN
"Nó khóc, nó xin lỗi  rồi nó lại chửi tiếp . Con này nó coi trời bằng vung nhỉ? Sao nói mấy tay giang hồ gì đó hỏi thăm nó rồi mà nó có sợ gì đâu ta???",HATE
a i love you,CLEAN
Việt nam ơi.cố lên chống giặc virut .dũng cảm kiên cường.như có bác hồ trong ngày vui đại thắng.ngày vui đánh bại con vi rút vũ hán này,CLEAN
Chúng ở đấy là Pháp phải không ? :D,CLEAN
Nguyễn Hoài Bảo Ghe rk na :)),CLEAN
@Văn Tuấn Mai m đéo bt câm mẹ có vài nghệ sĩ đã giải thích vì sao TĐ bán hàng 2 loại á,HATE
Tiên Tiên ghê quá vậy 😂,CLEAN
Bỏ tật đôi heo :)))),CLEAN
Trung - MTP,CLEAN
Me  hẵng kích cỡ làm lần ...tự nhiên may cho khít xong nới ra... bà diễn tả tui thấy hàng họ tui tan nát vì bà quá,CLEAN
Hôm bữa có tú probuild nay có aba probuild,CLEAN
14:45 legend =))),CLEAN
Mai Loan của mày tất :))),CLEAN
:)),CLEAN
Mai Vy mô ra mà mớ,CLEAN
Nô nô,CLEAN
@Huy vlog I love chu cà mo💞 như ý tôi ko cần nói thêm💞,CLEAN
Tham nhung thi 1 trieu nen tu hinh. Nhieu lan thanh nhieu trieu. Mung cho viet nam minh ca quick hoi khong ai tham nhung,CLEAN
Nhị Thắng vãi cả đc lên fan cứng. 🤣🤣🤣,OFFENSIVE
Xin mấy thánh cho các bác mất ruột . A a rut ruột thảnh thơi..kg nghẹn lại từ trần,CLEAN
Paula Lưu Cua đéo phải động vật à bạn ei 😀 ????,OFFENSIVE
Nguyễn Công Hợp như vầy đẹp trai vl 🤣,CLEAN
Má y chang tối nào nó cũng đi tạo nghiệp Duy Phương,CLEAN
Cái quần nhìn tục thấy mợ,OFFENSIVE
Abe hiểu ý học sinh quá!,CLEAN
Tâm trạng của các bệnh nhân đk truyền máu lúc này 😢😢😢😢,CLEAN
Cái này bản quyền thuộc về việt nam..cần tố cáo..,CLEAN
"Tục ngữ VN có câu: ""Bói ra ma ,quét nhà ra rác ""bác Dần à, bác nổ vui thật trúng trật mặc kệ.",CLEAN
Tiến Dũng cái này thì ko nc nào bằng việt nam rồi 😂😂,CLEAN
Abe có thể chiếm đoạt được trái tim của Tiểu Tiểu nhưng riêng blue của Tiểu Tiểu thì Abe tuổi lol chiếm đoạt được :vv,OFFENSIVE
Chửi hay quá dì ơi...tự nhiên dạo này con thích cô quá...thật thà tốt tính...,CLEAN
Đuổi mẹ nó đi thầy,CLEAN
Vũ Như Quỳnh c ở nhà lâu rồi,CLEAN
bức xúc đỏ mặt,OFFENSIVE
EM NÓI CHỨ,CLEAN
Con em toai di trc thoi dai kha xa 😆,CLEAN
hmmm,CLEAN
"Vậy mà có khối người vẫn gân cổ lên bảo dân mình có cần đóng đồng thuế nào đâu đó. Thua cả bò, bò còn được cho ăn mới vắt sữa, này phải tự nai lưng ra kiếm ăn mà sữa vẫn bị vắt đều đều.",HATE
Mồm  nói là bố thí giúp đỡ ng nghèo. Miệng mang khẩu nghiệp dù cho chị lm từ thiện tới mấy thì cũng có lỗi với đời vì  chj sinh ra lm con người,CLEAN
mn de thw :*,CLEAN
Chị 3 giàu nhức r,CLEAN
"Vấn đề tức nhiên , tức nhiên vấn đề , nghĩa là là vấn đề tức nhiên ! Hiểu chưa , hiểu chưa , hiểu chưa tức nhiên.",CLEAN
Sao bằng idol Việt Nam Cừu Đại Ka,CLEAN
"Có ai mua đâu mà cứ chốt đơn ,chốt đơn -- ừ, xem như là 1 cái gì đó để thu hút người xem ii nhg cứ vô đụng cô MH là sao , cô có nhắc đến tên gì đâu , nước hoa 2 chia có vài trăm là đồ giả chắc rồi , chai nước hoa loại rẻ  cũng gần 1 tr rồi , vs lại nếu như thật sự có rất n người mua ,vậy s o đưa lên cho xem ,xem có phải trog vòng 1 buổi live đó bán đc = với ' chốt đơn ' liên tục o , gửi bưu điện gì vài trăm triệu ? Tuyển gần 20 nhân viên ? Còn khúc kia nữa ' nếu sản phẩm lỗi  ,nhân viên e đền , còn k e đưa sản phẩm cho khách dùng lun ' nếu đưa sản phẩm cho người ta dùng luôn vậy có đền tiền sản phẩm o ? 12:33 nếu o ,nói chi tr  , còn nữa ' e o biết sao đến lúc e live người ta cứ mua wá tr ' ; ' e chưa bao giờ chửi khách ' ?? ...",CLEAN
Gửi lời thăm chúc sức khỏe nghệ sỉ dần.  Tôi sẻ theo dõi thường xuyên,CLEAN
Cám ơn thầy ơi,CLEAN
Trần Mẫn Văn thac mac thong tu moi va` giai dap :v,CLEAN
Nhìn là muốn thông đít anh ba ghê dị á kkkk,CLEAN
Trí Hoàng,CLEAN
Sợ thì thôi im,CLEAN
0348359112 e ngưỡng mộ chi,CLEAN
Kiều Trung Kiên chất🤣,CLEAN
Chi oi de thuong qua,CLEAN
Vâng a rất thượng đẳng,HATE
"Hẳn là 80m2 còn làm anh ngột ngạt, anh Tiệp chỉ cần 2m2 thôi :))",CLEAN
người luôn âm thâm theo e khi e phạm lỗi,CLEAN
Chất quá anh Độ ơi! Cảm ơn anh Viet Mai Tran,CLEAN
chủ 3 tiệm bánh mì,CLEAN
Di test Covid-19 di ong Tran Dan.,CLEAN
Giận tím người ha abe😅,CLEAN
Nghe thì vô sinh nhưng rất thuyết phục :v,CLEAN
như cc luôn ấy :v bài này view k cao đâu ~,HATE
Rất vô lý nhưng cực kỳ thuyết phục,CLEAN
Lo bản thân chưa xong đòi lo cho ngta à,CLEAN
Ước,CLEAN
Lý do phải mang về trong khi có thể cách ly và điều trị bên anh?,CLEAN
nghi vấn ad vừa bị gấu chia tay đêm qua :3,CLEAN
vãi l =)),CLEAN
Tran Hoang Phuong buồn bạn,CLEAN
mk lại thích cắt mái cộc 😁,CLEAN
"Thiện Nguyễn conchos này, im im lộ hết nhe",CLEAN
Ước gì cho nghỉ học nhưng vẫn phát bằng :((,CLEAN
2 thím kia mắt có bị làm sao ko -.- có thấy chửi câu nào chưa,CLEAN
Trần Đạt xin video đi ông,CLEAN
bao ae hỏi mua làm a độ đi 1 hôm để kick giá :v,CLEAN
Lê Thanh Tâm mấy anh trên núi tởm thậttt,HATE
Mãi yêu thầy ❤,CLEAN
"Mụn lưng, viêm nang lông ib mình tv nhé",CLEAN
Mắc bệnh hoang tưởng. Chắc nó tưởng nó là bố thiên hạ. Nhãi ranh,HATE
Trần Hưng Quân ra hn chạy grap đê,CLEAN
":< phim này động lòng người lắm, lần đó mình xem cũng khóc lên khóc xuống",CLEAN
Ảnh hưởng thế hệ trẻ .ng ta bị liệu thì choc vui mô phật Di. K co sáng tạo.lay nhân cách con người ta ta cau like.,CLEAN
Chọc ngta chửi cũng zui thặc 😊😊,CLEAN
Diệp Gia Nghi Sợ đỏ người,CLEAN
thu phí rồi là đc chạy xe trên vỉa hè đó các bác. ủng hộ =))))),CLEAN
cho nó rít vài bi cần là nó ngoan vl luôn,OFFENSIVE
Kiều Linh nghĩ chắc vui,CLEAN
Nhìn nghiêng giống chi cam ly ghê a,CLEAN
Độ lãng tử,CLEAN
"haizzz thật sự thì chúng ta cần có một tổ chức chuyên nghiệp của nhà nước để trao giải thưởng và giúp đỡ cho những người có tài năng, nhà nước và nhân dân cùng hợp tác, cùng phát triển :) Phát minh của một nông dân hoàn toàn có thể thay đổi và giúp ích rất nhiều cho cả đất nước :) chúng ta đang bỏ phí 100 triệu bộ não :)",CLEAN
Nhịn nói sẽ có lợi hơn cho sự tồn vong của chế độ.,CLEAN
Sao nhìn 200kg dth hơn,CLEAN
Thôi anh im mẹ mồm đi.mặt như cc mà ý thức như bờ phẹc,HATE
Cảm ơn anh bô đã cho bác độ nhà em ít lộc đón tết,CLEAN
Hoàng Hải Khánh hôm nọ xem trên sờ chim,CLEAN
dan ong hay dan ba . nhin giong dan ong qua.,CLEAN
Quyen Hong 17tr500 nha chị xe chính chủ đẹp trên 90%,CLEAN
Vl kết cây bút :)),CLEAN
Corona,CLEAN
Yeah boiz :v,CLEAN
Tên nó là nguyễn văn dúi thì phải 😆,CLEAN
Gửi nhung,CLEAN
được đỡ kia mị 😂😂,CLEAN
"tuổi tre vn chỉ chờ cơ hội để loã thể , mất phẩm giá con người , tuổi trẻ vn bây giờ chỉ muốn làm thú , thờ ơ tất cả mọi thứ , nước mất nhà tan cho tụi bây tha hồ ở chuồng làm nô lệ cho tàu cộng , uổng công cha mẹ",HATE
10k like,CLEAN
Cười đái trong quần,CLEAN
Lê Hoàng Trọng xin video,CLEAN
"em nghĩ sặc khoai chết thì hợp lý, tổ cha bọn nó",OFFENSIVE
"Live spoon thì thấy có người tên là Trần Dần tham gia, bảo là ông 70 tuổi rồi",CLEAN
Nhìn cứ tưởng bên TQ -_- Rợn cả người !,CLEAN
Chú Pew lại dỗi giờ,CLEAN
Mặc áo đó stream đi abe,CLEAN
Xin lỗi ông a. Quân đội cảnh sát ko nhận lương để ngồi không. Tập luyện. Dân ta có j để bức xúc mà biểu tinh. Đất nước này chưa đủ hòa bình để chúng ta sinh sống hay sao.,CLEAN
Phương Nam thấy giá rồi 😂,CLEAN
Ak+ scope 6x thì ghê rồi không xịt viên nào,CLEAN
Haha :(,CLEAN
